Km_value (mM),MolMR,RingCount,AromaticRings,SMR_VSA3,PEOE_VSA2,PEOE_VSA3,PEOE_VSA7,RotatableBonds,NumHeterocycles,size_ratio,HeteroAtoms,AliphaticRings,SMR_VSA5,PEOE_VSA9,PEOE_VSA8,PEOE_VSA6,PEOE_VSA11,isoelectric_point,PEOE_VSA4,Temperature,aromatic_match,SMR_VSA4,HBD,AACount_Y,AACount_N,instability_index,PEOE_VSA12,num_residues,hb_potential,AACount_H,AACount_W,PEOE_VSA10
-0.6692291921506608,1.421625003366024,1.9533874339261126,2.036946410037544,1.2416389206408036,1.1406095039574973,1.5893378832321636,-0.3186408086074062,1.1882151572837003,2.2592725950602213,0.0038578746427879,1.5003652723758727,1.4998528024819413,0.8215401052005556,1.1742643622020712,-0.23502152147642683,-0.6329894480767182,2.5949005762526323,-1.0815463189414667,0.7035348297996578,30.0,90.0,0.6959960208384399,0.8755774689840695,-0.559333149067005,-0.45031394989573903,-0.4481179753503317,-0.5838421274301012,-0.9152949901254658,126.0,-0.8086442623005836,-0.7337115459044115,1.7493971114305928
1.9550964773568262,-0.9535630949986885,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,-0.24222151676692252,-0.7982577436484135,-0.8088212070245789,0.0003854567376216,-0.7586464117796742,-0.851120280105485,-0.4103561324586122,-0.4377905926046343,-0.8866245544131628,-0.6329894480767182,-0.8069296167402593,-0.5293926757797675,-0.6009147393045609,10.0,0.0,0.6959960208384399,-0.3206309710932056,-0.02234641415208837,-0.09578095044206633,0.7751992301945122,-0.5838421274301012,-0.36930671784481295,9.0,-0.2946227738766186,0.2835469117892001,-0.6553453176810009
1.9550964773568262,-0.9535630949986885,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,-0.24222151676692252,-0.7982577436484135,-0.8088212070245789,0.0003854567376216,-0.7586464117796742,-0.851120280105485,-0.4103561324586122,-0.4377905926046343,-0.8866245544131628,-0.6329894480767182,-0.8069296167402593,-0.5293926757797675,-0.6009147393045609,40.0,0.0,0.6959960208384399,-0.3206309710932056,-0.02234641415208837,-0.09578095044206633,0.7751992301945122,-0.5838421274301012,-0.36930671784481295,9.0,-0.2946227738766186,0.2835469117892001,-0.6553453176810009
1.9550964773568262,-0.9535630949986885,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,-0.24222151676692252,-0.7982577436484135,-0.8088212070245789,0.0003854567376216,-0.7586464117796742,-0.851120280105485,-0.4103561324586122,-0.4377905926046343,-0.8866245544131628,-0.6329894480767182,-0.8069296167402593,-0.5293926757797675,-0.6009147393045609,50.0,0.0,0.6959960208384399,-0.3206309710932056,-0.02234641415208837,-0.09578095044206633,0.7751992301945122,-0.5838421274301012,-0.36930671784481295,9.0,-0.2946227738766186,0.2835469117892001,-0.6553453176810009
1.9550964773568262,-0.9535630949986885,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,-0.24222151676692252,-0.7982577436484135,-0.8088212070245789,0.0003854567376216,-0.7586464117796742,-0.851120280105485,-0.4103561324586122,-0.4377905926046343,-0.8866245544131628,-0.6329894480767182,-0.8069296167402593,-0.5293926757797675,-0.6009147393045609,20.0,0.0,0.6959960208384399,-0.3206309710932056,-0.02234641415208837,-0.09578095044206633,0.7751992301945122,-0.5838421274301012,-0.36930671784481295,9.0,-0.2946227738766186,0.2835469117892001,-0.6553453176810009
-0.705465043032337,-0.6917539423393532,0.16532923816984965,0.08374332545119198,-0.7548094462480157,0.0731790749442525,-0.7309101213147818,0.22206787546084866,-1.239696166077772,-0.19520244660761887,0.0003864246854879,-0.8775417635773345,0.3243662611882282,-1.1931504006164155,0.17968108136295968,-0.8866245544131628,0.485284189311482,-0.8069296167402593,-0.4614218978486353,-0.6009147393045609,25.0,52.0,-0.6775711868156991,-0.9187351911318431,-0.9173243056769494,-0.01699583945236129,-0.052220647314644264,-0.5838421274301012,0.2323236713561612,2.0,-0.8086442623005836,-0.32680816282696684,-1.0022215323532764
1.155952826548348,-0.647407101259099,-0.43069016041557134,0.08374332545119198,-0.7548094462480157,0.0731790749442525,-0.7309101213147818,-0.859349492675661,-0.7982577436484135,-0.8088212070245789,0.000406542165155,-0.9964371153749948,-0.851120280105485,-0.9089348118352526,-1.1700852364794274,0.45465432507688003,2.162694645393782,-0.17827549989053196,-0.4614218978486353,-0.6009147393045609,25.0,52.0,-0.6775711868156991,-1.217787301151162,-0.9173243056769494,-0.01699583945236129,-0.052220647314644264,0.8062127929970927,0.2323236713561612,0.0,-0.8086442623005836,-0.32680816282696684,-1.0022215323532764
1.0623201369316133,-0.5986132533001781,0.16532923816984965,0.08374332545119198,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,0.7811372176373361,-1.239696166077772,-0.8088212070245789,0.0004286769828847,-1.1153324671726552,0.3243662611882282,-0.40243685442623917,-1.1700852364794274,0.4006349570708397,1.6035578266996822,-0.17827549989053196,-0.4614218978486353,-0.6009147393045609,25.0,52.0,-0.6775711868156991,-1.217787301151162,-0.9173243056769494,-0.01699583945236129,-0.052220647314644264,-0.5838421274301012,0.2323236713561612,0.0,-0.8086442623005836,-0.32680816282696684,-1.0022215323532764
1.9550964773568262,-0.739860309409885,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,-0.859349492675661,-0.13610011000437555,-0.8088212070245789,0.0006689046481242,-0.5208557081843534,-0.851120280105485,-0.19089260211312686,-0.3774556628571286,-0.8866245544131628,-0.6329894480767182,-0.12360723826698555,-0.1738532219861606,-0.6009147393045609,37.0,0.0,-0.6775711868156991,0.27747324894543196,-0.3803375707620328,-0.7260618383597067,-0.18488477408399853,-0.5838421274301012,-0.5675317593734577,30.0,-0.5516335180886012,-0.7337115459044115,0.3995504208926515
1.9550964773568262,-0.739860309409885,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,-0.859349492675661,-0.13610011000437555,-0.8088212070245789,0.0006689046481242,-0.5208557081843534,-0.851120280105485,-0.19089260211312686,-0.3774556628571286,-0.8866245544131628,-0.6329894480767182,-0.12360723826698555,-0.1738532219861606,-0.6009147393045609,37.0,0.0,-0.6775711868156991,0.27747324894543196,-0.3803375707620328,-0.7260618383597067,-0.18488477408399853,-0.5838421274301012,-0.5675317593734577,30.0,-0.5516335180886012,-0.7337115459044115,0.3995504208926515
1.9550964773568262,-0.7699062508778991,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,-0.859349492675661,-0.13610011000437555,-0.8088212070245789,0.0006438987659938,-0.6397510599820138,-0.851120280105485,-0.17788586967555683,0.3548389810176643,-0.196948707859856,-0.6329894480767182,-0.8069296167402593,-0.1738532219861606,-0.6009147393045609,37.0,0.0,-0.6775711868156991,-0.021578861073886832,-0.3803375707620328,-0.7260618383597067,-0.18488477408399853,-0.5838421274301012,-0.5675317593734577,20.0,-0.5516335180886012,-0.7337115459044115,0.05956762406977086
1.9550964773568262,-0.7177701216188237,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,-0.859349492675661,-0.13610011000437555,-0.8088212070245789,0.0003664570619562,-0.5208557081843534,-0.851120280105485,-0.19089260211312686,0.4151739107651702,-0.8866245544131628,-0.6329894480767182,-0.8069296167402593,-0.8602600443147188,-0.6009147393045609,25.0,0.0,-0.6775711868156991,0.5765253589647507,-0.02234641415208837,0.1405743825270488,-0.27834500046592003,-0.5838421274301012,0.1905920836659202,36.0,-0.4231281459826099,0.48699860332792244,0.3995504208926515
-0.7166644490373947,1.069157010912388,1.3573680353406916,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,2.226290386868031,0.08461910121030376,-0.8088212070245789,0.0011081253036141,-0.8775417635773345,2.0875960731287977,2.6053236819038537,-0.4377905926046343,0.45869295811821637,2.1626946453937825,-0.17827549989053196,2.04242712549542,-0.6009147393045609,25.0,0.0,2.7563468323196485,-0.6196830811125243,0.2013980587291269,-0.1745660614317714,-0.4188007696133723,-0.5838421274301012,0.28622697212272247,6.0,0.9904309471832938,-0.7337115459044115,-1.0022215323532764
-0.6941635773955971,0.513287636747852,1.3573680353406916,-0.8928582168419841,-0.7548094462480157,0.0731790749442525,-0.7309101213147818,2.226290386868031,-0.7982577436484135,-0.8088212070245789,0.0017589266905602,-0.6397510599820138,2.0875960731287977,1.7007635439235291,-0.4377905926046343,0.38468840268137044,1.1570045627150398,0.45037861695919545,-0.9265424455504441,-0.6009147393045609,25.0,0.0,2.7563468323196485,-0.3206309710932056,-0.559333149067005,-0.45031394989573903,-2.072938532322312,-0.5838421274301012,-0.583181104757298,15.0,-0.5516335180886012,-0.5302598543656891,-0.3013355557303125
-0.7101466775131737,-0.5850084821346713,0.16532923816984965,0.08374332545119198,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,1.849321927232507,-1.239696166077772,-0.8088212070245789,0.001205382215139,-1.1153324671726552,0.3243662611882282,-0.15187240480041705,-0.4377905926046343,-0.8866245544131628,1.6035578266996822,-0.8069296167402593,1.8897459123375162,-0.6009147393045609,25.0,30.0,-0.6775711868156991,-0.9187351911318431,-0.6488309382194911,-0.6078841718751491,0.7603052425554027,-0.5838421274301012,-0.8926903801265853,1.0,-0.8086442623005836,-0.8354373916737726,-1.0022215323532764
-0.7158582715797945,0.4649088715894687,1.3573680353406916,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,2.226290386868031,-1.018976954863093,-0.8088212070245789,0.0025256215080943,-0.9964371153749948,2.0875960731287977,2.532765903549247,0.2945040512701585,-0.8866245544131628,0.6433317331572926,-0.8069296167402593,1.8897459123375162,-0.6009147393045609,25.0,0.0,2.7563468323196485,-0.6196830811125243,-0.6488309382194911,-0.6078841718751491,0.7603052425554027,-0.5838421274301012,-0.8926903801265853,4.0,-0.8086442623005836,-0.8354373916737726,-1.0022215323532764
-0.7124874947535922,0.44329429950735627,1.3573680353406916,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,2.226290386868031,-1.018976954863093,-0.8088212070245789,0.0024984418379403,-0.9964371153749948,2.0875960731287977,2.2822014539234248,-0.4377905926046343,-0.25096807586589637,0.6433317331572926,-0.8069296167402593,1.8897459123375162,-0.6009147393045609,25.0,0.0,2.7563468323196485,-0.9187351911318431,-0.6488309382194911,-0.6078841718751491,0.7603052425554027,-0.5838421274301012,-0.8926903801265853,2.0,-0.8086442623005836,-0.8354373916737726,-0.6701919122018071
-0.7158582715797945,0.4649088715894687,1.3573680353406916,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,2.226290386868031,-1.018976954863093,-0.8088212070245789,0.0025256215080943,-0.9964371153749948,2.0875960731287977,2.532765903549247,0.2945040512701585,-0.8866245544131628,0.6433317331572926,-0.8069296167402593,1.8897459123375162,-0.6009147393045609,25.0,0.0,2.7563468323196485,-0.6196830811125243,-0.6488309382194911,-0.6078841718751491,0.7603052425554027,-0.5838421274301012,-0.8926903801265853,4.0,-0.8086442623005836,-0.8354373916737726,-1.0022215323532764
-0.7124874947535922,0.44329429950735627,1.3573680353406916,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,2.226290386868031,-1.018976954863093,-0.8088212070245789,0.0024984418379403,-0.9964371153749948,2.0875960731287977,2.2822014539234248,-0.4377905926046343,-0.25096807586589637,0.6433317331572926,-0.8069296167402593,1.8897459123375162,-0.6009147393045609,25.0,0.0,2.7563468323196485,-0.9187351911318431,-0.6488309382194911,-0.6078841718751491,0.7603052425554027,-0.5838421274301012,-0.8926903801265853,2.0,-0.8086442623005836,-0.8354373916737726,-0.6701919122018071
-0.39834982108944733,1.70546164901842,1.9533874339261126,2.036946410037544,1.2416389206408036,1.6805605302331907,2.058640178565267,-0.3186408086074062,1.629653579713059,2.2592725950602213,0.0013352795920079,1.9759466795665144,1.4998528024819413,0.8215401052005556,1.1742643622020712,-0.23502152147642683,-0.6329894480767182,2.5949005762526323,-0.37727538190024046,1.9347322343476172,25.0,228.0,0.6959960208384399,1.473681689022707,0.8726314773727727,1.2435659363829195,-0.42030752677966254,-0.5838421274301012,0.3609960667344042,162.0,-0.5516335180886012,-1.1406149289818561,1.7493971114305928
-0.6548097579496835,0.8052508253545083,1.3573680353406916,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.7309101213147818,2.226290386868031,-0.35681932121905485,-0.8088212070245789,0.000965314829751,-0.7586464117796742,2.0875960731287977,2.6053236819038537,0.2945040512701585,-0.196948707859856,1.2814923237742981,-0.8069296167402593,-0.37727538190024046,-0.6009147393045609,25.0,0.0,2.7563468323196485,-0.3206309710932056,0.8726314773727727,1.2435659363829195,-0.42030752677966254,-0.5838421274301012,0.3609960667344042,9.0,-0.5516335180886012,-1.1406149289818561,-1.0022215323532764
-0.4249415049406,1.70546164901842,1.9533874339261126,2.036946410037544,1.2416389206408036,1.6805605302331907,2.058640178565267,-0.3186408086074062,1.629653579713059,2.2592725950602213,0.0013352795920079,1.9759466795665144,1.4998528024819413,0.8215401052005556,1.1742643622020712,-0.23502152147642683,-0.6329894480767182,2.5949005762526323,-0.37727538190024046,1.9347322343476172,25.0,228.0,0.6959960208384399,1.473681689022707,0.8726314773727727,1.2435659363829195,-0.42030752677966254,-0.5838421274301012,0.3609960667344042,162.0,-0.5516335180886012,-1.1406149289818561,1.7493971114305928
-0.7099594121339403,1.7588495123478614,1.9533874339261126,1.060344867744368,1.7428120920857788,1.6805605302331907,2.058640178565267,-0.2870474919578339,1.629653579713059,2.2592725950602213,0.0023678901527298,1.9759466795665144,2.0875960731287977,1.0851112872639477,1.1742643622020712,1.0439000088148251,-0.07296290920820532,1.7933296071150162,-0.5765582957223625,0.6302826652433986,25.0,100.0,0.6959960208384399,1.473681689022707,0.24614695330536995,-0.41092139440088654,-0.6465812461888127,0.8360016323943997,-0.46320279014785515,171.0,0.0908933424413551,-0.9371632374431338,1.7804293359492742
-0.7077122275831386,-0.8196210638005106,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.2640352270976395,-0.859349492675661,-0.5775385324337342,-0.8088212070245789,0.000519092481443,-0.7586464117796742,-0.851120280105485,-0.3741547734282675,-0.5204472362880302,-0.8866245544131628,0.6433317331572926,-0.1434122256634287,-0.5765582957223625,-0.6009147393045609,25.0,0.0,0.619653210683612,-0.6196830811125243,0.24614695330536995,-0.41092139440088654,-0.6465812461888127,-0.5838421274301012,-0.46320279014785515,6.0,0.0908933424413551,-0.9371632374431338,-0.641318352553193
-0.6886111589013247,-0.8191454480915622,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.2640352270976395,-0.859349492675661,-0.5775385324337342,-0.8088212070245789,0.0005116039004647,-0.7586464117796742,-0.851120280105485,-0.6247192230540896,0.2721823373342685,-0.8866245544131628,0.6433317331572926,-0.8069296167402593,-0.596927743595954,-0.6009147393045609,27.0,0.0,0.619653210683612,-0.6196830811125243,-0.7383287273719772,-0.01699583945236129,1.683309044907013,0.8062127929970927,-0.43364291553393447,6.0,0.21939871454734636,0.08009522025047779,-1.0022215323532764
-0.6605213520163045,-0.8459312600636946,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,-0.24222151676692252,-0.35681932121905485,-0.8088212070245789,0.0004926876128135,-0.6397510599820138,-0.851120280105485,-0.6583703622094303,0.988321649437058,-0.8866245544131628,-0.6329894480767182,-0.8069296167402593,-0.596927743595954,-0.6009147393045609,25.0,0.0,0.619653210683612,-0.6196830811125243,-0.7383287273719772,-0.01699583945236129,1.683309044907013,-0.5838421274301012,-0.43364291553393447,10.0,0.21939871454734636,0.08009522025047779,-0.2908753642417113
-0.6979744278629982,1.7588495123478614,1.9533874339261126,1.060344867744368,1.7428120920857788,1.6805605302331907,2.058640178565267,-0.2870474919578339,1.629653579713059,2.2592725950602213,0.0023321981122694,1.9759466795665144,2.0875960731287977,1.0851112872639477,1.1742643622020712,1.0439000088148251,-0.07296290920820532,1.7933296071150162,-0.596927743595954,0.6302826652433986,25.0,64.0,0.6959960208384399,1.473681689022707,-0.7383287273719772,-0.01699583945236129,1.683309044907013,0.8360016323943997,-0.43364291553393447,171.0,0.21939871454734636,0.08009522025047779,1.7804293359492742
-0.7101466775131737,1.7588495123478614,1.9533874339261126,1.060344867744368,1.7428120920857788,1.6805605302331907,2.058640178565267,-0.2870474919578339,1.629653579713059,2.2592725950602213,0.0023321981122694,1.9759466795665144,2.0875960731287977,1.0851112872639477,1.1742643622020712,1.0439000088148251,-0.07296290920820532,1.7933296071150162,-0.596927743595954,0.6302826652433986,27.0,64.0,0.6959960208384399,1.473681689022707,-0.7383287273719772,-0.01699583945236129,1.683309044907013,0.8360016323943997,-0.43364291553393447,171.0,0.21939871454734636,0.08009522025047779,1.7804293359492742
-0.7138919850978431,1.522980872832484,1.9533874339261126,1.060344867744368,1.7428120920857788,1.1356344114126655,1.614112093100838,-0.2870474919578339,1.1882151572837003,2.2592725950602213,0.0021334098693786,1.5003652723758727,2.0875960731287977,1.0851112872639477,1.1742643622020712,1.0439000088148251,-0.07296290920820532,1.7933296071150162,-0.5255257485096474,0.6302826652433986,70.0,88.0,0.6959960208384399,1.1746295790033883,-0.559333149067005,0.06178927153734376,-2.037296157620476,0.8360016323943997,-0.40582185707377383,144.0,-0.6801388901945924,0.48699860332792244,1.7804293359492742
-0.5949784692845901,-0.8543626294495957,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,-0.859349492675661,-0.5775385324337342,-0.8088212070245789,0.0004794925411092,-0.7586464117796742,-0.851120280105485,-0.3741547734282675,0.3386836492456608,-0.3049874438719364,0.6433317331572926,-0.8069296167402593,-0.5255257485096474,-0.6009147393045609,70.0,0.0,0.619653210683612,-0.6196830811125243,-0.559333149067005,0.06178927153734376,-2.037296157620476,-0.5838421274301012,-0.40582185707377383,8.0,-0.6801388901945924,0.48699860332792244,-0.6517785440417944
-0.7110830044093411,-0.8191454480915622,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-0.5043661427394643,-0.2640352270976395,-0.859349492675661,-0.5775385324337342,-0.8088212070245789,0.0005039931260878,-0.7586464117796742,-0.851120280105485,-0.6247192230540896,0.2721823373342685,-0.8866245544131628,0.6433317331572926,-0.8069296167402593,-0.5255257485096474,-0.6009147393045609,70.0,0.0,0.619653210683612,-0.6196830811125243,-0.559333149067005,0.06178927153734376,-2.037296157620476,0.8062127929970927,-0.40582185707377383,6.0,-0.6801388901945924,0.48699860332792244,-1.0022215323532764
-0.678311563043484,1.421625003366024,1.9533874339261126,2.036946410037544,1.2416389206408036,1.1406095039574973,1.5893378832321636,-0.3186408086074062,1.1882151572837003,2.2592725950602213,0.0020628966142805,1.5003652723758727,1.4998528024819413,0.8215401052005556,1.1742643622020712,-0.23502152147642683,-0.6329894480767182,2.5949005762526323,-0.5255257485096474,0.7035348297996578,70.0,132.0,0.6959960208384399,0.8755774689840695,-0.559333149067005,0.06178927153734376,-2.037296157620476,-0.5838421274301012,-0.40582185707377383,126.0,-0.6801388901945924,0.48699860332792244,1.7493971114305928
-0.7154369244765193,1.7588495123478614,1.9533874339261126,1.060344867744368,1.7428120920857788,1.6805605302331907,2.058640178565267,-0.2870474919578339,1.629653579713059,2.2592725950602213,0.0022975036276914,1.9759466795665144,2.0875960731287977,1.0851112872639477,1.1742643622020712,1.0439000088148251,-0.07296290920820532,1.7933296071150162,-0.5255257485096474,0.6302826652433986,70.0,88.0,0.6959960208384399,1.473681689022707,-0.559333149067005,0.06178927153734376,-2.037296157620476,0.8360016323943997,-0.40582185707377383,171.0,-0.6801388901945924,0.48699860332792244,1.7804293359492742
1.9550964773568262,-0.5035160541855571,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,0.04055997608106075,-0.2863820358503529,-0.859349492675661,0.3053383124249831,-0.8088212070245789,0.0003076818960514,-0.04527430099371199,-0.851120280105485,-0.441457051738949,-0.3774556628571286,-0.8866245544131628,-0.6329894480767182,-0.17827549989053196,-0.5515049641131317,-0.6009147393045609,37.0,0.0,-0.6775711868156991,0.5765253589647507,1.185873739406474,1.0859957144035093,1.062284700439544,-0.5838421274301012,0.9139396036300972,42.0,1.7614631798192413,-0.5302598543656891,0.42842398054126546
1.9550964773568262,-0.8697206930694527,-1.0267095590009923,-0.8928582168419841,-0.7548094462480157,-1.0819113604231811,-0.7309101213147818,-0.859349492675661,-0.35681932121905485,-0.8088212070245789,0.0008649222226702,-0.6397510599820138,-0.851120280105485,-0.441457051738949,-0.3774556628571286,-0.8866245544131628,-0.6329894480767182,-0.12360723826698555,0.4475783294515005,-0.6009147393045609,25.0,0.0,-0.6775711868156991,-0.021578861073886832,-1.0068220948294355,-0.9624171713288219,0.005641787881084742,-0.5838421274301012,-0.8787798508965049,20.0,-0.744391576247588,-0.7337115459044115,0.049107432581169654
